INITIALS,consumerNum,consumerName,consumerCat,consumerStage,resourceNum,resourceName,resourceCat,resourceStage,interaction.type,confidence,justification,incl.code,link.ID,ref_num,localities,zone,pools_exposed_interstitial,MorrisHaderlie,epibiota_consumed,notes,#
,368,Mytilisepta bifurcata,mussel,1,771,Viruses,microorganisms,,1,3,13,,,MAH,,,,,,,1237
,456,Chthamalus dalli,barnacle,1,771,Viruses,microorganisms,,1,3,13,,,MAH,,,,,,,1238
,457,Chthamalus fissus,barnacle,1,771,Viruses,microorganisms,,1,3,13,,,MAH,,,,,,,1239
,458,Tetraclita rubescens,barnacle,1,771,Viruses,microorganisms,,1,3,13,,,MAH,,,,,,,1240
,463,Balanus glandula,barnacle,1,771,Viruses,microorganisms,,1,3,13,,,MAH,,,,,,,1241
,467,Paraconcavus pacificus,barnacle,1,771,Viruses,microorganisms,,1,3,13,,,MAH,,,,,,,1242
,559,Fabia subquadrata,true crab,1,771,Viruses,microorganisms,,1,3,13,,,MAH,,,,,,,1243
,629,Haliclona cinerea,sponge,1,771,Viruses,microorganisms,,1,3,13,,,MAH,,,,,,,1244
,631,Alcyonidium sp.,bryozoan,1,771,Viruses,microorganisms,,1,3,13,,,MAH,,,,,,,1245
,632,Hincksina velata,bryozoan,1,771,Viruses,microorganisms,,1,3,13,,,MAH,,,,,,,1246
,635,Celleporella hyalina,bryozoan,1,771,Viruses,microorganisms,,1,3,13,,,MAH,,,,,,,1247
,636,Dendrobeania lichenoides,bryozoan,1,771,Viruses,microorganisms,,1,3,13,,,MAH,,,,,,,1248
,549,Cancer antennarius,true crab,1,749,Detritus,dead stuff,,30,3,13,,,MAH,,low,pools,y,y,,1249
,672,Leptasterias aequalis,sea star,1,749,Detritus,dead stuff,,30,3,13,,,MAH,,low,pools,y,y,,1250
,554,Cancer productus,true crab,4,749,Detritus,dead stuff,,30,3,13,,,MAH,,low,pools,y,y,,1251
,555,Cancer productus,true crab,1,749,Detritus,dead stuff,,30,3,13,,,MAH,,low,pools,y,y,,1252
,575,Neomolgus littoralis,other arthropod,1,749,Detritus,dead stuff,,30,3,13,,,MAH,,low,pools,y,y,,1253
,660,Larus occidentalis,bird,1,749,Detritus,dead stuff,,30,3,13,,,MAH,,low,pools,y,y,,1254
,256,Hipponix craniodes,slipper snail,1,749,Detritus,dead stuff,,30,3,13,,,MAH,,low,pools,y,y,,1255
,290,Mitrella carinata,snail,1,749,Detritus,dead stuff,,30,3,13,,,MAH,,low,pools,y,y,,1256
,761,Ligia pallasii,isopod,1,749,Detritus,dead stuff,,30,3,13,,,MAH,,low,pools,y,y,,1257
,673,Apostichopus parvimensis,cucumber,1,749,Detritus,dead stuff,,30,3,13,,,MAH,,low,pools,y,y,,1258
,672,Leptasterias aequalis,sea star,1,750,carrion,dead stuff,,30,3,13,,,MAH,,low,pools,y,y,,1259
,554,Cancer productus,true crab,4,750,carrion,dead stuff,,30,3,13,,,MAH,,low,pools,y,y,,1260
,555,Cancer productus,true crab,1,750,carrion,dead stuff,,30,3,13,,,MAH,,low,pools,y,y,,1261
,575,Neomolgus littoralis,other arthropod,1,750,carrion,dead stuff,,30,3,13,,,MAH,,low,pools,y,y,,1262
,660,Larus occidentalis,bird,1,750,carrion,dead stuff,,30,3,13,,,MAH,,low,pools,y,y,,1263
,256,Hipponix craniodes,slipper snail,1,750,carrion,dead stuff,,30,3,13,,,MAH,,low,pools,y,y,,1264
,290,Mitrella carinata,snail,1,750,carrion,dead stuff,,30,3,13,,,MAH,,low,pools,y,y,,1265
,761,Ligia pallasii,isopod,1,750,carrion,dead stuff,,30,3,13,,,MAH,,low,pools,y,y,,1266
,673,Apostichopus parvimensis,cucumber,1,750,carrion,dead stuff,,30,3,13,,,MAH,,low,pools,y,y,,1267
,81,Bythotiara huntsmani ,hydroid,1,753,Phytoplankton,phytoplankton,,1,3,13,,,MAH,,,,,,,1268
,360,Trimusculus reticulatus,snail,1,753,Phytoplankton,phytoplankton,,1,3,13,,,MAH,,,,,,,1269
,366,Mytilus californianus,mussel,1,753,Phytoplankton,phytoplankton,,1,3,13,,,MAH,,,,,,,1270
,371,Pododesmus cepio,clam,1,753,Phytoplankton,phytoplankton,,1,3,13,,,MAH,,,,,,,1271
,372,Chama arcana,clam,1,753,Phytoplankton,phytoplankton,,1,3,13,,,MAH,,,,,,,1272
,373,Pseudochama exogyra,clam,1,753,Phytoplankton,phytoplankton,,1,3,13,,,MAH,,,,,,,1273
,374,Lasaea cistula,clam,1,753,Phytoplankton,phytoplankton,,1,3,13,,,MAH,,,,,,,1274
,464,Balanus glandula,barnacle,1,753,Phytoplankton,phytoplankton,,1,3,13,,,MAH,,,,,,,1275
,521,Hapalogaster cavicauda,anomuran,1,753,Phytoplankton,phytoplankton,,1,3,13,,,MAH,,,,,,,1276
,522,Oedignathus inermis,anomuran,1,753,Phytoplankton,phytoplankton,,1,3,13,,,MAH,,,,,,,1277
,81,Bythotiara huntsmani ,hydroid,1,754,Zooplankton,zooplankton,,1,3,13,,,MAH,,,,,,,1278
,360,Trimusculus reticulatus,snail,1,754,Zooplankton,zooplankton,,1,3,13,,,MAH,,,,,,,1279
,366,Mytilus californianus,mussel,1,754,Zooplankton,zooplankton,,1,3,13,,,MAH,,,,,,,1280
,371,Pododesmus cepio,clam,1,754,Zooplankton,zooplankton,,1,3,13,,,MAH,,,,,,,1281
,372,Chama arcana,clam,1,754,Zooplankton,zooplankton,,1,3,13,,,MAH,,,,,,,1282
,373,Pseudochama exogyra,clam,1,754,Zooplankton,zooplankton,,1,3,13,,,MAH,,,,,,,1283
,374,Lasaea cistula,clam,1,754,Zooplankton,zooplankton,,1,3,13,,,MAH,,,,,,,1284
,464,Balanus glandula,barnacle,1,754,Zooplankton,zooplankton,,1,3,13,,,MAH,,,,,,,1285
,521,Hapalogaster cavicauda,anomuran,1,754,Zooplankton,zooplankton,,1,3,13,,,MAH,,,,,,,1286
,522,Oedignathus inermis,anomuran,1,754,Zooplankton,zooplankton,,1,3,13,,,MAH,,,,,,,1287
,81,Bythotiara huntsmani ,hydroid,1,771,Viruses,microorganisms,,1,3,13,,,MAH,,,,,,,1288
,360,Trimusculus reticulatus,snail,1,771,Viruses,microorganisms,,1,3,13,,,MAH,,,,,,,1289
,366,Mytilus californianus,mussel,1,771,Viruses,microorganisms,,1,3,13,,,MAH,,,,,,,1290
,371,Pododesmus cepio,clam,1,771,Viruses,microorganisms,,1,3,13,,,MAH,,,,,,,1291
,372,Chama arcana,clam,1,771,Viruses,microorganisms,,1,3,13,,,MAH,,,,,,,1292
,373,Pseudochama exogyra,clam,1,771,Viruses,microorganisms,,1,3,13,,,MAH,,,,,,,1293
,374,Lasaea cistula,clam,1,771,Viruses,microorganisms,,1,3,13,,,MAH,,,,,,,1294
,464,Balanus glandula,barnacle,1,771,Viruses,microorganisms,,1,3,13,,,MAH,,,,,,,1295
,521,Hapalogaster cavicauda,anomuran,1,771,Viruses,microorganisms,,1,3,13,,,MAH,,,,,,,1296
,522,Oedignathus inermis,anomuran,1,771,Viruses,microorganisms,,1,3,13,,,MAH,,,,,,,1297
,81,Bythotiara huntsmani ,hydroid,1,756,Bacteria,microorganisms,,1,3,13,,,MAH,,,,,,,1298
,360,Trimusculus reticulatus,snail,1,756,Bacteria,microorganisms,,1,3,13,,,MAH,,,,,,,1299
,366,Mytilus californianus,mussel,1,756,Bacteria,microorganisms,,1,3,13,,,MAH,,,,,,,1300
,371,Pododesmus cepio,clam,1,756,Bacteria,microorganisms,,1,3,13,,,MAH,,,,,,,1301
,372,Chama arcana,clam,1,756,Bacteria,microorganisms,,1,3,13,,,MAH,,,,,,,1302
,373,Pseudochama exogyra,clam,1,756,Bacteria,microorganisms,,1,3,13,,,MAH,,,,,,,1303
,374,Lasaea cistula,clam,1,756,Bacteria,microorganisms,,1,3,13,,,MAH,,,,,,,1304
,464,Balanus glandula,barnacle,1,756,Bacteria,microorganisms,,1,3,13,,,MAH,,,,,,,1305
,521,Hapalogaster cavicauda,anomuran,1,756,Bacteria,microorganisms,,1,3,13,,,MAH,,,,,,,1306
,522,Oedignathus inermis,anomuran,1,756,Bacteria,microorganisms,,1,3,13,,,MAH,,,,,,,1307
,439,Pectinaria californiensis,polychaete,1,756,Bacteria,microorganisms,,1,3,13,,,MAH,,,,,,,1308
,439,Pectinaria californiensis,polychaete,1,771,Viruses,microorganisms,,1,3,13,,,MAH,,,,,,,1309
,439,Pectinaria californiensis,polychaete,1,754,Zooplankton,zooplankton,,1,3,13,,,MAH,,,,,,,1310
,439,Pectinaria californiensis,polychaete,1,753,Phytoplankton,phytoplankton,,1,3,13,,,MAH,,,,,,,1311
,637,Ectopleura crocea,hydroid,1,756,Bacteria,microorganisms,,1,3,13,,,MAH,,,,,,,1312
,637,Ectopleura crocea,hydroid,1,771,Viruses,microorganisms,,1,3,13,,,MAH,,,,,,,1313
,637,Ectopleura crocea,hydroid,1,754,Zooplankton,zooplankton,,1,3,13,,,MAH,,,,,,,1314
,637,Ectopleura crocea,hydroid,1,753,Phytoplankton,phytoplankton,,1,3,13,,,MAH,,,,,,,1315
,190,Fissurela volcano,limpet,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1316
,191,Fissurela volcano crucifera,limpet,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1317
,199,Lottia digitalis,true limpet,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1318
,203,Lottia limatula,true limpet,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1319
,208,Lottia pelta,true limpet,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1320
,210,Lottia scabra,true limpet,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1321
,215,Lottia scutum,true limpet,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1322
,225,Haliotis rufescens,abalone,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1323
,229,Haliotis cracherodii,abalone,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1324
,236,Tegula brunnea,topsnail,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1325
,237,Tegula funebralis ,topsnail,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1326
,247,Littorina planaxis,littorine,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1327
,248,Littorina scutulata,littorine,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1328
,259,Crepidula adunca,slipper snail,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1329
,403,Stenoplax conspicua,chiton,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1330
,404,Tonicella lineata,chiton,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1331
,430,Platynereis bicanaliculata,polychaete,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1332
,190,Fissurela volcano,limpet,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1333
,191,Fissurela volcano crucifera,limpet,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1334
,199,Lottia digitalis,true limpet,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1335
,203,Lottia limatula,true limpet,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1336
,208,Lottia pelta,true limpet,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1337
,210,Lottia scabra,true limpet,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1338
,215,Lottia scutum,true limpet,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1339
,225,Haliotis rufescens,abalone,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1340
,229,Haliotis cracherodii,abalone,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1341
,236,Tegula brunnea,topsnail,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1342
,237,Tegula funebralis ,topsnail,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1343
,247,Littorina planaxis,littorine,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1344
,248,Littorina scutulata,littorine,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1345
,259,Crepidula adunca,slipper snail,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1346
,403,Stenoplax conspicua,chiton,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1347
,404,Tonicella lineata,chiton,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1348
,430,Platynereis bicanaliculata,polychaete,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1349
,198,Lottia austrodigitalis,true limpet,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1350
,202,Lottia instabilis,true limpet,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1351
,238,Tegula aureotincta,topsnail,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1352
,239,Tegula gallina,topsnail,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1353
,242,Tegula pulligo,topsnail,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1354
,300,Aplysia californica,topsnail,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1355
,394,Leptochiton rugatus,chiton,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1356
,395,Ischnochiton interstinctus,chiton,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1357
,396,Tripoplax regularis,chiton,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1358
,398,Lepidozona cooperi,chiton,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1359
,399,Lepidozona sinudentata,chiton,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1360
,400,Lepidozona californiensis,chiton,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1361
,402,Stenoplax fallax,chiton,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1362
,406,Basiliochiton heathii,chiton,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1363
,407,Callistochiton crassiocostatus,chiton,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1364
,408,Callistochiton palmulatus,chiton,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1365
,410,Chaetopleura gemma,chiton,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1366
,483,Limnoria algarum,isopod,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1367
,491,Idotea montereyensis,isopod,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1368
,504,Oligochinus lighti,amphipod,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1369
,538,Taleipus nuttallii,true crab,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1370
,577,Neomachilis halophila,other arthropod,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1371
,736,Lottia conus,true limpet,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1372
,430,Platynereis bicanaliculata,polychaete,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1373
,198,Lottia austrodigitalis,true limpet,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1374
,202,Lottia instabilis,true limpet,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1375
,238,Tegula aureotincta,topsnail,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1376
,239,Tegula gallina,topsnail,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1377
,242,Tegula pulligo,topsnail,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1378
,300,Aplysia californica,topsnail,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1379
,394,Leptochiton rugatus,chiton,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1380
,395,Ischnochiton interstinctus,chiton,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1381
,396,Tripoplax regularis,chiton,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1382
,398,Lepidozona cooperi,chiton,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1383
,399,Lepidozona sinudentata,chiton,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1384
,400,Lepidozona californiensis,chiton,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1385
,402,Stenoplax fallax,chiton,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1386
,406,Basiliochiton heathii,chiton,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1387
,407,Callistochiton crassiocostatus,chiton,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1388
,408,Callistochiton palmulatus,chiton,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1389
,410,Chaetopleura gemma,chiton,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1390
,483,Limnoria algarum,isopod,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1391
,491,Idotea montereyensis,isopod,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1392
,504,Oligochinus lighti,amphipod,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1393
,538,Taleipus nuttallii,true crab,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1394
,577,Neomachilis halophila,other arthropod,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1395
,736,Lottia conus,true limpet,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1396
,190,Fissurela volcano,limpet,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1397
,191,Fissurela volcano crucifera,limpet,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1398
,199,Lottia digitalis,true limpet,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1399
,203,Lottia limatula,true limpet,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1400
,208,Lottia pelta,true limpet,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1401
,210,Lottia scabra,true limpet,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1402
,215,Lottia scutum,true limpet,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1403
,225,Haliotis rufescens,abalone,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1404
,229,Haliotis cracherodii,abalone,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1405
,236,Tegula brunnea,topsnail,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1406
,237,Tegula funebralis ,topsnail,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1407
,247,Littorina planaxis,littorine,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1408
,248,Littorina scutulata,littorine,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1409
,259,Crepidula adunca,slipper snail,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1410
,403,Stenoplax conspicua,chiton,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1411
,404,Tonicella lineata,chiton,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1412
,430,Platynereis bicanaliculata,polychaete,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1413
,190,Fissurela volcano,limpet,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1414
,191,Fissurela volcano crucifera,limpet,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1415
,199,Lottia digitalis,true limpet,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1416
,203,Lottia limatula,true limpet,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1417
,208,Lottia pelta,true limpet,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1418
,210,Lottia scabra,true limpet,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1419
,215,Lottia scutum,true limpet,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1420
,225,Haliotis rufescens,abalone,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1421
,229,Haliotis cracherodii,abalone,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1422
,236,Tegula brunnea,topsnail,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1423
,237,Tegula funebralis ,topsnail,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1424
,247,Littorina planaxis,littorine,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1425
,248,Littorina scutulata,littorine,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1426
,259,Crepidula adunca,slipper snail,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1427
,403,Stenoplax conspicua,chiton,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1428
,404,Tonicella lineata,chiton,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1429
,430,Platynereis bicanaliculata,polychaete,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1430
,198,Lottia austrodigitalis,true limpet,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1431
,202,Lottia instabilis,true limpet,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1432
,238,Tegula aureotincta,topsnail,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1433
,239,Tegula gallina,topsnail,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1434
,242,Tegula pulligo,topsnail,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1435
,300,Aplysia californica,topsnail,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1436
,394,Leptochiton rugatus,chiton,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1437
,395,Ischnochiton interstinctus,chiton,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1438
,396,Tripoplax regularis,chiton,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1439
,398,Lepidozona cooperi,chiton,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1440
,399,Lepidozona sinudentata,chiton,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1441
,400,Lepidozona californiensis,chiton,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1442
,402,Stenoplax fallax,chiton,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1443
,406,Basiliochiton heathii,chiton,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1444
,407,Callistochiton crassiocostatus,chiton,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1445
,408,Callistochiton palmulatus,chiton,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1446
,410,Chaetopleura gemma,chiton,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1447
,483,Limnoria algarum,isopod,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1448
,491,Idotea montereyensis,isopod,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1449
,504,Oligochinus lighti,amphipod,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1450
,538,Taleipus nuttallii,true crab,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1451
,577,Neomachilis halophila,other arthropod,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1452
,736,Lottia conus,true limpet,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1453
,74,Leucilla nuttingi,sponge,,756,Bacteria,microorganisms,,1,3,13,,,MAH,,,,,,,1454
,74,Leucilla nuttingi,sponge,,771,Viruses,microorganisms,,1,3,13,,,MAH,,,,,,,1455
,74,Leucilla nuttingi,sponge,,754,Zooplankton,zooplankton,,1,3,13,,,MAH,,,,,,,1456
,74,Leucilla nuttingi,sponge,,753,Phytoplankton,phytoplankton,,1,3,13,,,MAH,,,,,,,1457
,344,Aegires albopunctatus,nudibranch,,74,Leucilla nuttingi,sponge,,1,3,3,,,,,,,,,,1458
,558,Paraxanthias taylori,true crab,,759,macroalgae,algae,,1,3,13,,,MAH,,,,,,,1459
,558,Paraxanthias taylori,true crab,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1460
,558,Paraxanthias taylori,true crab,,750,carrion,dead stuff,,30,3,13,,,MAH,,,,,,,1461
,568,Tigriopus californicus,copepod,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1462
,568,Tigriopus californicus,copepod,,602,epiphytic diatoms,algae,,1,3,13,,,MAH,,,,,,,1463
,568,Tigriopus californicus,copepod,,756,Bacteria,microorganisms,,1,3,13,,,MAH,,,,,,,1464
,568,Tigriopus californicus,copepod,,771,Viruses,microorganisms,,1,3,13,,,MAH,,,,,,,1465
,568,Tigriopus californicus,copepod,,754,Zooplankton,zooplankton,,1,3,13,,,MAH,,,,,,,1466
,568,Tigriopus californicus,copepod,,753,Phytoplankton,phytoplankton,,1,3,13,,,MAH,,,,,,,1467
,568,Tigriopus californicus,copepod,,749,Detritus,dead stuff,,30,3,13,,,MAH,,,,,,,1468
,291,Nassarius mendicus,snail,,749,Detritus,dead stuff,,30,3,13,,,MAH,,,,,,,1469
,524,Pagurus samuelis,hermit crab,,749,Detritus,dead stuff,,30,3,13,,,MAH,,,,,,,1470
,579,Limonia marmorata,other arthropod,,749,Detritus,dead stuff,,30,3,13,,,MAH,,,,,,,1471
,287,Kelletia kelletii,whelk,,749,Detritus,dead stuff,,30,3,13,,,MAH,,,,,,,1472
,432,Arabella iricolor,polychaete,,749,Detritus,dead stuff,,30,3,13,,,MAH,,,,,,,1473
,525,Pagurus hirsutiusculus,hermit crab,,749,Detritus,dead stuff,,30,3,13,,,MAH,,,,,,,1474
,294,Olivella biplicata,snail,,749,Detritus,dead stuff,,30,3,13,,,MAH,,,,,,,1475
,487,Ligia occidentalis,isopod,,749,Detritus,dead stuff,,30,3,13,,,MAH,,,,,,,1476
,526,Pagurus hemphilli,hermit crab,,749,Detritus,dead stuff,,30,3,13,,,MAH,,,,,,,1477
,527,Pagurus granosimanus,hermit crab,,749,Detritus,dead stuff,,30,3,13,,,MAH,,,,,,,1478
,545,Loxorhynchus grandis,true crab,,749,Detritus,dead stuff,,30,3,13,,,MAH,,,,,,,1479
,291,Nassarius mendicus,snail,,750,carrion,dead stuff,,30,3,13,,,MAH,,,,,,,1480
,524,Pagurus samuelis,hermit crab,,750,carrion,dead stuff,,30,3,13,,,MAH,,,,,,,1481
,579,Limonia marmorata,other arthropod,,750,carrion,dead stuff,,30,3,13,,,MAH,,,,,,,1482
,287,Kelletia kelletii,whelk,,750,carrion,dead stuff,,30,3,13,,,MAH,,,,,,,1483
,432,Arabella iricolor,polychaete,,750,carrion,dead stuff,,30,3,13,,,MAH,,,,,,,1484
,525,Pagurus hirsutiusculus,hermit crab,,750,carrion,dead stuff,,30,3,13,,,MAH,,,,,,,1485
,294,Olivella biplicata,snail,,750,carrion,dead stuff,,30,3,13,,,MAH,,,,,,,1486
,487,Ligia occidentalis,isopod,,750,carrion,dead stuff,,30,3,13,,,MAH,,,,,,,1487
,526,Pagurus hemphilli,hermit crab,,750,carrion,dead stuff,,30,3,13,,,MAH,,,,,,,1488
,527,Pagurus granosimanus,hermit crab,,750,carrion,dead stuff,,30,3,13,,,MAH,,,,,,,1489
,545,Loxorhynchus grandis,true crab,,750,carrion,dead stuff,,30,3,13,,,MAH,,,,,,,1490
,291,Nassarius mendicus,snail,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1491
,524,Pagurus samuelis,hermit crab,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1492
,579,Limonia marmorata,other arthropod,,751,Wrack,algae,,1,3,13,,,MAH,,,,,,,1493
